14	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49236	enm
12	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77548	enm
11	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C432	enm
10	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74001	enm
9	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C70675	enm
8	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C65795	enm
7	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C801	enm
6	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77547	enm
5	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87691	enm
4	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P90	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90458	enm
1	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P98	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P96	enm
1	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P97	java.util.List	http://www.geneontology.org/formats/oboInOwl#hasDbXref	enm
1	http__//purl.obolibrary.org/obo/def	java.util.List	http://purl.obolibrary.org/obo/CMO_0003014	opmi
1	http__//evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#NUI	java.util.List	http://evs.nci.nih.gov/ftp1/NDF-RT/NDF-RT.owl#N0000180271	micro
3	http__//xmlns.com/foaf/0.1/homepage	java.util.List	http://purl.obolibrary.org/obo/bfo.owl	bfo
2	http__//xmlns.com/foaf/0.1/homepage	java.util.List	http://purl.obolibrary.org/obo/bfo-2-0	afo
1	http__//xmlns.com/foaf/0.1/homepage	java.util.List	http://purl.obolibrary.org/obo/uberon.owl	uberon
1	http__//www.geneontology.org/formats/oboInOWL#hasBroadSynonym	java.util.List	http://purl.obolibrary.org/obo/CMO_0002162	opmi
2	https__//www.wikidata.org/wiki/Property__P3938	java.util.List	http://purl.obolibrary.org/obo/GSSO_008438	gsso
1	https__//www.wikidata.org/wiki/Property__P3938	java.util.List	http://purl.obolibrary.org/obo/GSSO_012543	gsso
5	https__//schema.org/source	java.util.List	https://schema.org/occupationalCategory	schemaorg_https
2	https__//schema.org/source	java.util.List	https://schema.org/trainingSalary	schemaorg_https
1	https__//schema.org/source	java.util.List	https://schema.org/yearBuilt	schemaorg_https
1	https__//schema.org/inverseOf	java.util.List	https://schema.org/workTranslation	schemaorg_https
1	hasHierarchicalParents	java.util.List	http://www.w3.org/2000/01/rdf-schema#label	zp
1	http__//purl.obolibrary.org/obo/pato#seeAlso	java.util.List	http://purl.obolibrary.org/obo/PATO_0000921	xpo
1	http__//www.ebi.ac.uk/efo/PO_definition_citation	java.util.List	http://www.ebi.ac.uk/efo/EFO_0002439	ngbo
2	http__//purl.obolibrary.org/obo/remark	java.util.List	http://edamontology.org	edam
1	https__//w3id.org/semapv/vocab/crossSpeciesExactMatch	java.util.List	http://purl.obolibrary.org/obo/PR_000016043	xpo
2	http__//www.geneontology.org/formats/oboInOwl#creation_date	java.util.List	http://purl.obolibrary.org/obo/RO_0017001	slso
1	http__//www.geneontology.org/formats/oboInOwl#creation_date	java.util.List	http://purl.obolibrary.org/obo/ZFS_0007000	zfs
2	https__//www.wikidata.org/wiki/Property__P1323	java.util.List	http://purl.org/sig/ont/fma/fma63864	gsso
1	https__//www.wikidata.org/wiki/Property__P1323	java.util.List	http://purl.org/sig/ont/fma/fma54240	gsso
1	http__//purl.org/dc/terms/identifier	java.util.List	http://semanticscience.org/resource/SIO_000674	ngbo
2	http__//purl.obolibrary.org/obo/database_cross_reference	java.util.List	http://purl.obolibrary.org/obo/MICRO_0000891	micro
1	http__//purl.obolibrary.org/obo/database_cross_reference	java.util.List	http://purl.obolibrary.org/obo/MICRO_0001189	micro
1	https__//bio.scai.fraunhofer.de/ontology/epilepsy#fromEpSO	java.util.List	https://bio.scai.fraunhofer.de/ontology/epilepsy#wicket_wave	epio
2	http__//purl.obolibrary.org/obo/IAO_subset	java.util.List	http://purl.obolibrary.org/obo/SO_1000036	geno
1	http__//purl.obolibrary.org/obo/IAO_subset	java.util.List	http://purl.obolibrary.org/obo/SO_0001411	ogsf
2	http__//griis.ca/GRIIS_comment	java.util.List	http://purl.obolibrary.org/obo/OGMS_0000018	labo
1	http__//griis.ca/GRIIS_comment	java.util.List	http://purl.obolibrary.org/obo/OGMS_0000056	labo
1	http__//purl.obolibrary.org/obo/OMRSE_00002027	java.util.List	http://purl.obolibrary.org/obo/OMRSE_00000922	omrse
1	http__//purl.obolibrary.org/obo/OMRSE_00002025	java.util.List	http://purl.obolibrary.org/obo/OMRSE_00000920	omrse
1	http__//purl.obolibrary.org/obo/OMRSE_00002026	java.util.List	http://purl.obolibrary.org/obo/OMRSE_00000922	omrse
1	http__//purl.obolibrary.org/obo/CIDO_0000041	java.util.List	http://purl.obolibrary.org/obo/CIDO_0020342	cido
1	http__//purl.obolibrary.org/obo/CIDO_0000044	java.util.List	http://purl.obolibrary.org/obo/CIDO_0017649	cido
1	http__//purl.obolibrary.org/obo/IAO_created_by	java.util.List	http://purl.obolibrary.org/obo/CARO_0001010	rbo
2	http__//schema.org/contributor	java.util.List	http://schema.org/touristType	schemaorg_http
1	http__//schema.org/contributor	java.util.List	http://schema.org/workExample	schemaorg_http
1	http__//purl.obolibrary.org/obo/secondaryBaseSpecificities_	java.util.List	http://purl.obolibrary.org/obo/XLMOD_00153	xlmod
6	https__//schema.org/identifier	java.util.List	http://purl.obolibrary.org/obo/GSSO_007889	gsso
3	https__//schema.org/identifier	java.util.List	http://purl.obolibrary.org/obo/GSSO_002327	gsso
2	https__//schema.org/identifier	java.util.List	http://purl.obolibrary.org/obo/NCIT_C84361	gsso
1	https__//schema.org/identifier	java.util.List	http://purl.obolibrary.org/obo/GSSO_007936	gsso
1	http__//purl.org/ccf/y_dimension	java.util.List	http://purl.org/ccf/latest/ccf.owl#VHMaleOrgans_Yao_paracortex	ccf
1	http__//purl.obolibrary.org/obo/CIDO_0000009	java.util.List	http://purl.obolibrary.org/obo/MPATH_429	cido
1	https__//schema.org/endDate	java.util.List	https://www.worldcat.org/oclc/994763589	gsso
2	https__//www.wikidata.org/wiki/Q1823134	java.util.List	http://purl.obolibrary.org/obo/GSSO_008530	gsso
1	https__//www.wikidata.org/wiki/Q1823134	java.util.List	http://purl.org/sig/ont/fma/fma54240	gsso
1	http__//purl.obolibrary.org/obo/creation_date	java.util.List	http://purl.obolibrary.org/obo/phipo.owl	phipo
1	http__//purl.obolibrary.org/obo/uberon#dubious_for_taxon	java.util.List	http://purl.obolibrary.org/obo/UBERON_0005290	ovae
1	http__//purl.obolibrary.org/obo/is_metadata_tag	java.util.List	http://purl.obolibrary.org/obo/IAO_0000232	ohpi
35	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000443	hancestro
24	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000150	hancestro
21	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000534	hancestro
19	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000416	hancestro
16	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000194	hancestro
15	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000358	hancestro
14	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000370	hancestro
13	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000306	hancestro
12	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000293	hancestro
8	http__//purl.obolibrary.org/obo/AfPO_0000089	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000547	hancestro
1	http__//purl.org/dc/terms/requires	java.util.List	http://semanticscience.org/resource/SIO_000304	gsso
1	http__//schema.org/headline	java.util.List	http://purl.obolibrary.org/obo/PCL_0020453	pcl
1	http__//www.w3.org/2000/01/rdf-schema#definition	java.util.List	http://purl.obolibrary.org/obo/ORNASEQ_0000017	ornaseq
1	http__//purl.org/dc/terms/dateSubmitted	java.util.List	https://web.archive.org/web/20181228120930/http://erepository.uonbi.ac.ke/bitstream/handle/11295/62968/Ibeere_From%20exclusion%20to%20dignity.pdf?sequence=4&isAllowed=y	gsso
1	http__//purl.obolibrary.org/obo/GENO_0000905	java.util.List	http://purl.obolibrary.org/obo/GENO_0000904	slso
1	http__//purl.obolibrary.org/obo/VO_0003099	java.util.List	http://purl.obolibrary.org/obo/VO_0011559	vo
5	http__//purl.org/dc/terms/alternative	java.util.List	http://semanticscience.org/resource/SIO_000588	sio
4	http__//purl.org/dc/terms/alternative	java.util.List	http://semanticscience.org/resource/SIO_000839	sio
3	http__//purl.org/dc/terms/alternative	java.util.List	http://semanticscience.org/resource/SIO_001329	sio
2	http__//purl.org/dc/terms/alternative	java.util.List	http://semanticscience.org/resource/SIO_000364	sio
1	http__//purl.org/dc/terms/alternative	java.util.List	http://semanticscience.org/resource/SIO_000672	sio
2	http__//purl.org/dc/terms/isPartOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C84361	gsso
1	http__//purl.org/dc/terms/isPartOf	java.util.List	https://www.wikidata.org/wiki/Q9006342	gsso
2	http__//purl.obolibrary.org/obo/IAO_0000589	java.util.List	http://purl.obolibrary.org/obo/RO_0002566	planp
1	http__//purl.obolibrary.org/obo/IAO_0000589	java.util.List	http://purl.obolibrary.org/obo/RO_0002211	zeco
1	http__//purl.obolibrary.org/obo/IAO_0000598	java.util.List	http://purl.obolibrary.org/obo/GENEPIO_0002169	genepio
1	http__//purl.org/ccf/x_translation	java.util.List	http://purl.org/ccf/latest/ccf.owl#VHMaleOrgans_Yao_paracortexObjPlacement	ccf
1	http__//www.ebi.ac.uk/efo/PATO_definition_citation	java.util.List	http://purl.obolibrary.org/obo/PATO_0001340	ngbo
2	http__//purl.obolibrary.org/obo/TEMP#preceded_by	java.util.List	http://purl.obolibrary.org/obo/IDOMAL_0002008	idomal
1	http__//purl.obolibrary.org/obo/TEMP#preceded_by	java.util.List	http://purl.obolibrary.org/obo/IDOMAL_0002380	idomal
1	http__//purl.obolibrary.org/obo/SCDO_1000518	java.util.List	http://purl.obolibrary.org/obo/SCDO_1000898	scdo
1	http__//purl.obolibrary.org/obo/SCDO_1000517	java.util.List	http://purl.obolibrary.org/obo/SCDO_1000897	scdo
1	http__//purl.obolibrary.org/obo/upa#uniprot_super_pathway	java.util.List	http://purl.obolibrary.org/obo/UPa_UPA01058	upa
1	http__//purl.obolibrary.org/obo/SCDO_1000519	java.util.List	http://purl.obolibrary.org/obo/SCDO_1000898	scdo
1	http__//purl.obolibrary.org/obo/OGSF_0001031	java.util.List	http://purl.obolibrary.org/obo/OGSF_0001038	ogsf
1	http__//purl.obolibrary.org/obo/OGI.owl#isAdjacentBefore	java.util.List	http://purl.obolibrary.org/obo/OGI.owl#Contig2	ogsf
224	exportsTo	java.util.List	http://purl.obolibrary.org/obo/iao.owl	iao
221	exportsTo	java.util.List	http://www.geneontology.org/formats/oboInOwl	oio
212	exportsTo	java.util.List	http://www.w3.org/2000/01/rdf-schema#	rdfs
178	exportsTo	java.util.List	http://purl.obolibrary.org/obo/ro.owl	ro
168	exportsTo	java.util.List	http://purl.org/dc/elements/1.1/	dc
153	exportsTo	java.util.List	http://purl.org/dc/terms/	dcterms
147	exportsTo	java.util.List	http://purl.obolibrary.org/obo/bfo.owl	bfo
137	exportsTo	java.util.List	http://www.w3.org/2002/07/owl	owl
127	exportsTo	java.util.List	http://purl.obolibrary.org/obo/go/extensions/go-plus.owl	go
115	exportsTo	java.util.List	http://purl.obolibrary.org/obo/pato.owl	pato
1	http__//purl.obolibrary.org/obo/MFOMD_0000014	java.util.List	http://purl.obolibrary.org/obo/MFOMD_0000153	mfomd
1	http__//purl.org/dc/elements/1.1/conformsTo	java.util.List	http://purl.obolibrary.org/obo/scdo.owl	scdo
1	http__//purl.obolibrary.org/obo/vto#has_rank	java.util.List	http://purl.obolibrary.org/obo/VTO_9046540	vto
1	http__//purl.obolibrary.org/obo/ICEO_0000063	java.util.List	http://purl.obolibrary.org/obo/ICEO_0003614	iceo
5	http__//purl.obolibrary.org/obo/vo/external/external_byhand.owl#bioportal_provenance	java.util.List	http://www.ebi.ac.uk/efo/EFO_0000828	ovae
8	https__//www.wikidata.org/wiki/Property__P2699	java.util.List	http://web.archive.org/web/20010124102100/http://www.queernet.org:80/deviant/	gsso
4	https__//www.wikidata.org/wiki/Property__P2699	java.util.List	http://purl.obolibrary.org/obo/GSSO_007342	gsso
3	https__//www.wikidata.org/wiki/Property__P2699	java.util.List	http://purl.obolibrary.org/obo/GSSO_011582	gsso
2	https__//www.wikidata.org/wiki/Property__P2699	java.util.List	https://web.archive.org/web/20180926002354/https://scholarworks.wmich.edu/cgi/viewcontent.cgi?referer=https://www.google.com/&httpsredir=1&article=2176&context=masters_theses	gsso
1	https__//www.wikidata.org/wiki/Property__P2699	java.util.List	https://www.worldcat.org/oclc/994763589	gsso
1	http__//purl.obolibrary.org/obo/ICEO_0000062	java.util.List	http://purl.obolibrary.org/obo/ICEO_0000022	iceo
1	http__//purl.obolibrary.org/obo/MFOMD_0000037	java.util.List	http://purl.obolibrary.org/obo/MFOMD_0000153	mfomd
2	http__//purl.obolibrary.org/obo/OGSF_0001008	java.util.List	http://purl.obolibrary.org/obo/OGSF_0001026	ogsf
2	https__//www.wikidata.org/wiki/Property__P1394	java.util.List	http://purl.obolibrary.org/obo/GSSO_002775	gsso
1	https__//www.wikidata.org/wiki/Property__P1394	java.util.List	https://iso639-3.sil.org/code/pld	gsso
1	http__//purl.obolibrary.org/obo/MRO_accession	java.util.List	http://purl.obolibrary.org/obo/MRO_0051307	mro
1	http__//purl.obolibrary.org/obo/specificities_	java.util.List	http://purl.obolibrary.org/obo/XLMOD_03015	xlmod
61	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/Volume	om
48	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/Work	om
47	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/Width	om
44	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/zRange	om
42	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/AmountOfSubstanceConcentration	om
40	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/FontSize	om
39	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/Density	om
38	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/Mass	om
36	http__//www.ontology-of-units-of-measure.org/resource/om-2/commonlyHasUnit	java.util.List	http://www.ontology-of-units-of-measure.org/resource/om-2/InformationCapacity	om
1	http__//purl.obolibrary.org/obo/MFOMD_0000069	java.util.List	http://purl.obolibrary.org/obo/MFOMD_0000156	mfomd
4	http__//purl.obolibrary.org/obo/CID_Fragment_	java.util.List	http://purl.obolibrary.org/obo/XLMOD_02113	xlmod
2	http__//purl.obolibrary.org/obo/CID_Fragment_	java.util.List	http://purl.obolibrary.org/obo/XLMOD_02120	xlmod
1	http__//purl.obolibrary.org/obo/CID_Fragment_	java.util.List	http://purl.obolibrary.org/obo/XLMOD_02238	xlmod
1	http__//edamontology.org/isdebtag	java.util.List	http://edamontology.org/topic_3308	ons
1	http__//purl.obolibrary.org/obo/OGSF_0001032	java.util.List	http://purl.obolibrary.org/obo/OGSF_0001038	ogsf
36	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C160108	ncit
22	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C160074	ncit
21	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C186508	ncit
20	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C160102	ncit
19	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C63402	ncit
18	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://purl.obolibrary.org/obo/NCIT_C160005	ncit
17	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://snomed.info/id/783787000	snomed
16	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://snomed.info/id/733086003	snomed
14	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://snomed.info/id/77234004	snomed
12	http__//www.w3.org/2000/01/rdf-schema#subClassOf	java.util.List	http://snomed.info/id/785298001	snomed
1	http__//purl.obolibrary.org/obo/ICEO_0000024	java.util.List	http://purl.obolibrary.org/obo/ICEO_0000022	iceo
2	http__//purl.obolibrary.org/obo/ICEO_0000026	java.util.List	http://purl.obolibrary.org/obo/ICEO_0003589	iceo
1	http__//purl.obolibrary.org/obo/ICEO_0000026	java.util.List	http://purl.obolibrary.org/obo/ICEO_0003614	iceo
3	definitionProperty	java.util.List	http://purl.obolibrary.org/obo/TXPO_0003681	txpo
2	definitionProperty	java.util.List	http://purl.obolibrary.org/obo/ZFA_0009393	zfa
1	definitionProperty	java.util.List	http://purl.obolibrary.org/obo/RO_0019002	zp
1	http__//ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#required	java.util.List	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#P396	enm
1	http__//purl.obolibrary.org/obo/chmo#isDefinedBy	java.util.List	http://purl.obolibrary.org/obo/BFO_0000004	slso
1	http__//usefulinc.com/ns/doap#homepage	java.util.List	http://purl.obolibrary.org/stato.owl	stato
1	http__//purl.obolibrary.org/obo/ICEO_0000222	java.util.List	http://purl.obolibrary.org/obo/OGG_3_954666156	iceo
1	https__//www.wikidata.org/wiki/Property__P1402	java.util.List	http://purl.org/sig/ont/fma/fma54240	gsso
1	http__//purl.obolibrary.org/obo/tto#has_rank	java.util.List	http://purl.obolibrary.org/obo/TTO_699	tto
1	http__//www.lungmap.net/ontologies/database#has_domain	java.util.List	http://purl.obolibrary.org/obo/LMHA_00164	ccf
1	http__//purl.obolibrary.org/obo/OPMI_0000364	java.util.List	http://purl.obolibrary.org/obo/OPMI_0004512	opmi
1	http__//purl.obolibrary.org/obo/format-version	java.util.List	http://www.ebi.ac.uk/efo/efo.owl	efo
1	http__//www.geneontology.org/formats/oboInOwl#mat-version	java.util.List	http://purl.obolibrary.org/obo/idomal.owl	idomal
1	http__//www.ebi.ac.uk/efo/gwas_trait	java.util.List	http://purl.obolibrary.org/obo/GO_0009314	rbo
5	http__//www.w3.org/2000/01/rdf-schema#isDefinedBy	java.util.List	http://www.w3.org/2000/01/rdf-schema#label	ohd
4	http__//www.w3.org/2000/01/rdf-schema#isDefinedBy	java.util.List	http://www.w3.org/2000/01/rdf-schema#isDefinedBy	ohd
3	http__//www.w3.org/2000/01/rdf-schema#isDefinedBy	java.util.List	http://purl.allotrope.org/ontologies/result#AFR_0000923	proco
2	http__//www.w3.org/2000/01/rdf-schema#isDefinedBy	java.util.List	http://www.w3.org/ns/prov#wasGeneratedBy	reproduceme
1	http__//www.w3.org/2000/01/rdf-schema#isDefinedBy	java.util.List	http://purl.obolibrary.org/obo/IAO_0000115	xpo
1	http__//purl.obolibrary.org/obo/hsapdv#end_ypb	java.util.List	http://purl.obolibrary.org/obo/HsapDv_0000272	hsapdv
12	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000022	fovt
10	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000006	fovt
9	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000024	fovt
7	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000016	fovt
6	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000023	fovt
4	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000010	fovt
3	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000014	fovt
2	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000015	fovt
1	http__//purl.obolibrary.org/obo/oba#measured_in_taxon	java.util.List	http://purl.obolibrary.org/obo/FOVT_2000013	fovt
1	http__//www.ebi.ac.uk/efo/KUPO_definition_citation	java.util.List	http://purl.obolibrary.org/obo/CL_1000497	ngbo
1	http__//purl.obolibrary.org/obo/VO_0003162	java.util.List	http://purl.obolibrary.org/obo/VO_0011559	vo
2	http__//purl.obolibrary.org/obo/VO_0003161	java.util.List	http://purl.obolibrary.org/obo/VO_0000124	vo
1	http__//purl.obolibrary.org/obo/VO_0003161	java.util.List	http://purl.obolibrary.org/obo/VO_0011559	vo
1	http__//purl.obolibrary.org/obo/VO_0003160	java.util.List	http://purl.obolibrary.org/obo/VO_0011559	vo
7	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000430	hancestro
6	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000113	hancestro
5	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000391	hancestro
4	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000231	hancestro
3	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000432	hancestro
2	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000519	hancestro
1	http__//purl.obolibrary.org/obo/AfPO_0000152	java.util.List	http://purl.obolibrary.org/obo/AfPO_0000559	hancestro
1	http__//www.geneontology.org/formats/oboInOwl#editor_notes	java.util.List	http://purl.obolibrary.org/obo/CTENO_0000042	cteno
1	http__//purl.obolibrary.org/obo/VO_0003159	java.util.List	http://purl.obolibrary.org/obo/VO_0005263	cido
2	http__//purl.obolibrary.org/obo/VO_0003158	java.util.List	http://purl.obolibrary.org/obo/VO_0000119	vo
1	http__//purl.obolibrary.org/obo/VO_0003158	java.util.List	http://purl.obolibrary.org/obo/VO_0011559	vo
34	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/CL_0000540	ccf
9	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/CL_0002138	ccf
8	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/CL_0000623	ccf
6	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/CL_0009018	ccf
5	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/CL_0002573	ccf
4	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/UBERON_0016526	hcao
3	http__//www.w3.org/2004/02/skos/core#prefLabel	java.util.List	http://purl.obolibrary.org/obo/UBERON_0022250	hcao
